Datetime,Cr_sum_disp_ext1,Cr_sum_disp_ext2,Air_Temp_roof,Air_Temp_facade,Cr_disp_ext1,Cr_disp_ext2
2019-08-02 12:00:00,-216.0,-185.0,36.08,36.08,-1.0,0.0
2019-08-02 13:00:00,-216.0,-186.0,35.825,35.825,0.0,-1.0
2019-08-02 14:00:00,-216.0,-185.0,35.565,35.565,0.0,1.0
2019-08-02 15:00:00,-216.0,-184.0,36.92,36.92,0.0,1.0
2019-08-02 16:00:00,-216.0,-185.0,38.894999999999996,38.894999999999996,0.0,-1.0
2019-08-02 17:00:00,-216.0,-185.0,40.864999999999995,40.864999999999995,0.0,0.0
2019-08-02 18:00:00,-216.0,-185.0,42.84,42.84,0.0,0.0
2019-08-02 19:00:00,-216.0,-185.0,44.815,44.815,0.0,0.0
2019-08-02 20:00:00,-216.0,-185.0,45.175,45.175,0.0,0.0
2019-08-02 21:00:00,-217.0,-184.0,44.099999999999994,44.099999999999994,-1.0,1.0
2019-08-02 22:00:00,-216.0,-184.0,43.03,43.03,1.0,0.0
2019-08-02 23:00:00,-217.0,-185.0,41.955,41.955,-1.0,-1.0
2019-08-03 00:00:00,-217.0,-185.0,40.879999999999995,40.879999999999995,0.0,0.0
2019-08-03 01:00:00,-217.0,-185.0,39.955,39.955,0.0,0.0
2019-08-03 02:00:00,-216.0,-185.0,39.09,39.09,1.0,0.0
2019-08-03 03:00:00,-216.0,-185.0,38.224999999999994,38.224999999999994,0.0,0.0
2019-08-03 04:00:00,-216.0,-186.0,37.355000000000004,37.355000000000004,0.0,-1.0
2019-08-03 05:00:00,-215.0,-185.0,36.49,36.49,1.0,1.0
2019-08-03 06:00:00,-215.0,-186.0,35.685,35.685,0.0,-1.0
2019-08-03 07:00:00,-215.0,-186.0,35.295,35.295,0.0,0.0
2019-08-03 08:00:00,-215.0,-186.0,34.905,34.905,0.0,0.0
2019-08-03 09:00:00,-215.0,-186.0,34.515,34.515,0.0,0.0
2019-08-03 10:00:00,-215.0,-186.0,34.120000000000005,34.120000000000005,0.0,0.0
2019-08-03 11:00:00,-215.0,-186.0,34.4,34.4,0.0,0.0
2019-08-03 12:00:00,-215.0,-186.0,35.735,35.735,0.0,0.0
2019-08-03 13:00:00,-216.0,-185.0,37.075,37.075,-1.0,1.0
2019-08-03 14:00:00,-216.0,-185.0,38.415,38.415,0.0,0.0
2019-08-03 15:00:00,-216.0,-185.0,39.755,39.755,0.0,0.0
2019-08-03 16:00:00,-216.0,-185.0,42.725,42.725,0.0,0.0
2019-08-03 17:00:00,-216.0,-186.0,42.260000000000005,42.260000000000005,0.0,-1.0
2019-08-03 18:00:00,-216.0,-185.0,41.795,41.795,0.0,1.0
2019-08-03 19:00:00,-216.0,-185.0,41.325,41.325,0.0,0.0
2019-08-03 20:00:00,-216.0,-185.0,40.86,40.86,0.0,0.0
2019-08-03 21:00:00,-217.0,-185.0,40.01,40.01,-1.0,0.0
2019-08-03 22:00:00,-217.0,-185.0,39.125,39.125,0.0,0.0
2019-08-03 23:00:00,-216.0,-185.0,38.24,38.24,1.0,0.0
2019-08-04 00:00:00,-217.0,-185.0,37.35,37.35,-1.0,0.0
2019-08-04 01:00:00,-217.0,-185.0,36.465,36.465,0.0,0.0
2019-08-04 02:00:00,-216.0,-185.0,35.584999999999994,35.584999999999994,1.0,0.0
2019-08-04 03:00:00,-216.0,-185.0,34.995000000000005,34.995000000000005,0.0,0.0
2019-08-04 04:00:00,-216.0,-186.0,34.405,34.405,0.0,-1.0
2019-08-04 05:00:00,-215.0,-185.0,33.815,33.815,1.0,1.0
2019-08-04 06:00:00,-215.0,-185.0,33.22,33.22,0.0,0.0
2019-08-04 07:00:00,-215.0,-186.0,32.94,32.94,0.0,-1.0
2019-08-04 08:00:00,-215.0,-186.0,33.785,33.785,0.0,0.0
2019-08-04 09:00:00,-215.0,-185.0,34.635000000000005,34.635000000000005,0.0,1.0
2019-08-04 10:00:00,-215.0,-186.0,35.485,35.485,0.0,-1.0
2019-08-04 11:00:00,-215.0,-185.0,36.334999999999994,36.334999999999994,0.0,1.0
2019-08-04 12:00:00,-215.0,-186.0,38.3,38.3,0.0,-1.0
2019-08-04 13:00:00,-216.0,-185.0,39.379999999999995,39.379999999999995,-1.0,1.0
2019-08-04 14:00:00,-215.0,-184.0,40.459999999999994,40.459999999999994,1.0,1.0
2019-08-04 15:00:00,-216.0,-185.0,41.540000000000006,41.540000000000006,-1.0,-1.0
2019-08-04 16:00:00,-216.0,-185.0,42.620000000000005,42.620000000000005,0.0,0.0
2019-08-04 17:00:00,-216.0,-185.0,41.325,41.325,0.0,0.0
2019-08-04 18:00:00,-216.0,-185.0,40.3,40.3,0.0,0.0
2019-08-04 19:00:00,-216.0,-185.0,39.275000000000006,39.275000000000006,0.0,0.0
2019-08-04 20:00:00,-217.0,-185.0,38.245000000000005,38.245000000000005,-1.0,0.0
2019-08-04 21:00:00,-217.0,-184.0,37.22,37.22,0.0,1.0
2019-08-04 22:00:00,-217.0,-185.0,36.29,36.29,0.0,-1.0
2019-08-04 23:00:00,-217.0,-185.0,35.675,35.675,0.0,0.0
2019-08-05 00:00:00,-217.0,-185.0,35.065,35.065,0.0,0.0
2019-08-05 01:00:00,-216.0,-185.0,34.45,34.45,1.0,0.0
2019-08-05 02:00:00,-216.0,-184.0,33.835,33.835,0.0,1.0
2019-08-05 03:00:00,-216.0,-185.0,32.519999999999996,32.519999999999996,0.0,-1.0
2019-08-05 04:00:00,-216.0,-185.0,32.93,32.93,0.0,0.0
2019-08-05 05:00:00,-215.0,-186.0,33.34,33.34,1.0,-1.0
2019-08-05 06:00:00,-215.0,-186.0,33.75,33.75,0.0,0.0
2019-08-05 07:00:00,-215.0,-186.0,34.165000000000006,34.165000000000006,0.0,0.0
2019-08-05 08:00:00,-215.0,-186.0,35.17,35.17,0.0,0.0
2019-08-05 09:00:00,-214.0,-186.0,36.855000000000004,36.855000000000004,1.0,0.0
2019-08-05 10:00:00,-215.0,-186.0,38.54,38.54,-1.0,0.0
2019-08-05 11:00:00,-215.0,-186.0,40.230000000000004,40.230000000000004,0.0,0.0
2019-08-05 12:00:00,-216.0,-186.0,41.915000000000006,41.915000000000006,-1.0,0.0
2019-08-05 13:00:00,-215.0,-186.0,41.86,41.86,1.0,0.0
2019-08-05 14:00:00,-215.0,-185.0,40.94,40.94,0.0,1.0
2019-08-05 15:00:00,-215.0,-186.0,40.015,40.015,0.0,-1.0
2019-08-05 16:00:00,-215.0,-186.0,39.09,39.09,0.0,0.0
2019-08-05 17:00:00,-216.0,-185.0,38.165,38.165,-1.0,1.0
2019-08-05 18:00:00,-216.0,-185.0,37.43,37.43,0.0,0.0
2019-08-05 19:00:00,-216.0,-185.0,36.695,36.695,0.0,0.0
2019-08-05 20:00:00,-216.0,-185.0,35.955,35.955,0.0,0.0
2019-08-05 21:00:00,-217.0,-185.0,35.215,35.215,-1.0,0.0
2019-08-05 22:00:00,-217.0,-185.0,34.474999999999994,34.474999999999994,0.0,0.0
2019-08-05 23:00:00,-217.0,-185.0,33.715,33.715,0.0,0.0
2019-08-06 00:00:00,-217.0,-185.0,33.4,33.4,0.0,0.0
2019-08-06 01:00:00,-217.0,-185.0,33.09,33.09,0.0,0.0
2019-08-06 02:00:00,-217.0,-186.0,32.775000000000006,32.775000000000006,0.0,-1.0
2019-08-06 03:00:00,-216.0,-186.0,32.46,32.46,1.0,0.0
2019-08-06 04:00:00,-215.0,-186.0,33.765,33.765,1.0,0.0
2019-08-06 05:00:00,-215.0,-186.0,35.71,35.71,0.0,0.0
2019-08-06 06:00:00,-215.0,-186.0,37.66,37.66,0.0,0.0
2019-08-06 07:00:00,-215.0,-186.0,39.61,39.61,0.0,0.0
2019-08-06 08:00:00,-215.0,-186.0,41.56,41.56,0.0,0.0
2019-08-06 09:00:00,-214.0,-186.0,42.58,42.58,1.0,0.0
2019-08-06 10:00:00,-215.0,-186.0,41.86,41.86,-1.0,0.0
2019-08-06 11:00:00,-215.0,-186.0,41.14,41.14,0.0,0.0
2019-08-06 12:00:00,-215.0,-186.0,40.42,40.42,0.0,0.0
2019-08-06 13:00:00,-216.0,-186.0,39.7,39.7,-1.0,0.0
2019-08-06 14:00:00,-216.0,-185.0,38.650000000000006,38.650000000000006,0.0,1.0
2019-08-06 15:00:00,-215.0,-186.0,37.875,37.875,1.0,-1.0
2019-08-06 16:00:00,-215.0,-186.0,37.105,37.105,0.0,0.0
2019-08-06 17:00:00,-216.0,-185.0,36.33,36.33,-1.0,1.0
2019-08-06 18:00:00,-216.0,-185.0,35.555,35.555,0.0,0.0
2019-08-06 19:00:00,-217.0,-185.0,34.8,34.8,-1.0,0.0
2019-08-06 20:00:00,-216.0,-185.0,34.269999999999996,34.269999999999996,1.0,0.0
2019-08-06 21:00:00,-216.0,-185.0,33.739999999999995,33.739999999999995,0.0,0.0
2019-08-06 22:00:00,-216.0,-185.0,33.21,33.21,0.0,0.0
2019-08-06 23:00:00,-217.0,-185.0,32.675,32.675,-1.0,0.0
2019-08-07 00:00:00,-217.0,-184.0,33.004999999999995,33.004999999999995,0.0,1.0
2019-08-07 01:00:00,-216.0,-184.0,34.84,34.84,1.0,0.0
2019-08-07 02:00:00,-216.0,-185.0,36.675,36.675,0.0,-1.0
2019-08-07 03:00:00,-216.0,-185.0,38.51,38.51,0.0,0.0
2019-08-07 04:00:00,-216.0,-186.0,40.35,40.35,0.0,-1.0
2019-08-07 05:00:00,-215.0,-185.0,43.18,43.18,1.0,1.0
2019-08-07 06:00:00,-215.0,-186.0,42.644999999999996,42.644999999999996,0.0,-1.0
2019-08-07 07:00:00,-215.0,-185.0,42.114999999999995,42.114999999999995,0.0,1.0
2019-08-07 08:00:00,-215.0,-185.0,41.58,41.58,0.0,0.0
2019-08-07 09:00:00,-215.0,-185.0,41.045,41.045,0.0,0.0
2019-08-07 10:00:00,-215.0,-186.0,39.665,39.665,0.0,-1.0
2019-08-07 11:00:00,-216.0,-186.0,38.685,38.685,-1.0,0.0
2019-08-07 12:00:00,-215.0,-186.0,37.705,37.705,1.0,0.0
2019-08-07 13:00:00,-216.0,-185.0,36.724999999999994,36.724999999999994,-1.0,1.0
2019-08-07 14:00:00,-216.0,-185.0,35.74,35.74,0.0,0.0
2019-08-07 15:00:00,-216.0,-185.0,35.150000000000006,35.150000000000006,0.0,0.0
2019-08-07 16:00:00,-216.0,-185.0,34.655,34.655,0.0,0.0
2019-08-07 17:00:00,-216.0,-185.0,34.16,34.16,0.0,0.0
2019-08-07 18:00:00,-216.0,-185.0,33.665,33.665,0.0,0.0
2019-08-07 19:00:00,-216.0,-184.0,33.165,33.165,0.0,1.0
2019-08-07 20:00:00,-216.0,-184.0,32.765,32.765,0.0,0.0
2019-08-07 21:00:00,-216.0,-185.0,33.68,33.68,0.0,-1.0
2019-08-07 22:00:00,-217.0,-184.0,34.59,34.59,-1.0,1.0
2019-08-07 23:00:00,-217.0,-184.0,35.504999999999995,35.504999999999995,0.0,0.0
2019-08-08 00:00:00,-217.0,-184.0,36.42,36.42,0.0,0.0
2019-08-08 01:00:00,-217.0,-184.0,37.535,37.535,0.0,0.0
2019-08-08 02:00:00,-217.0,-185.0,38.68,38.68,0.0,-1.0
2019-08-08 03:00:00,-216.0,-185.0,39.83,39.83,1.0,0.0
2019-08-08 04:00:00,-216.0,-185.0,40.980000000000004,40.980000000000004,0.0,0.0
2019-08-08 05:00:00,-215.0,-185.0,42.13,42.13,1.0,0.0
2019-08-08 06:00:00,-215.0,-184.0,41.32,41.32,0.0,1.0
2019-08-08 07:00:00,-215.0,-185.0,40.115,40.115,0.0,-1.0
2019-08-08 08:00:00,-215.0,-186.0,38.91,38.91,0.0,-1.0
2019-08-08 09:00:00,-216.0,-185.0,37.7,37.7,-1.0,1.0
2019-08-08 10:00:00,-216.0,-185.0,36.495,36.495,0.0,0.0
2019-08-08 11:00:00,-216.0,-184.0,35.79,35.79,0.0,1.0
2019-08-08 12:00:00,-216.0,-185.0,35.19,35.19,0.0,-1.0
2019-08-08 13:00:00,-216.0,-185.0,34.59,34.59,0.0,0.0
2019-08-08 14:00:00,-216.0,-185.0,33.99,33.99,0.0,0.0
2019-08-08 15:00:00,-216.0,-185.0,33.385,33.385,0.0,0.0
2019-08-08 16:00:00,-216.0,-185.0,31.965,31.965,0.0,0.0
2019-08-08 17:00:00,-216.0,-184.0,32.504999999999995,32.504999999999995,0.0,1.0
2019-08-08 18:00:00,-217.0,-185.0,33.045,33.045,-1.0,-1.0
2019-08-08 19:00:00,-216.0,-185.0,33.585,33.585,1.0,0.0
2019-08-08 20:00:00,-216.0,-184.0,34.125,34.125,0.0,1.0
2019-08-08 21:00:00,-217.0,-184.0,36.085,36.085,-1.0,0.0
2019-08-08 22:00:00,-216.0,-184.0,37.709999999999994,37.709999999999994,1.0,0.0
2019-08-08 23:00:00,-217.0,-184.0,39.34,39.34,-1.0,0.0
2019-08-09 00:00:00,-217.0,-184.0,40.97,40.97,0.0,0.0
2019-08-09 01:00:00,-217.0,-184.0,42.599999999999994,42.599999999999994,0.0,0.0
2019-08-09 02:00:00,-216.0,-185.0,42.855000000000004,42.855000000000004,1.0,-1.0
2019-08-09 03:00:00,-215.0,-185.0,41.66,41.66,1.0,0.0
2019-08-09 04:00:00,-216.0,-184.0,40.459999999999994,40.459999999999994,-1.0,1.0
2019-08-09 05:00:00,-215.0,-185.0,39.260000000000005,39.260000000000005,1.0,-1.0
2019-08-09 06:00:00,-215.0,-186.0,38.06,38.06,0.0,-1.0
2019-08-09 07:00:00,-216.0,-185.0,37.055,37.055,-1.0,1.0
2019-08-09 08:00:00,-215.0,-184.0,36.46,36.46,1.0,1.0
2019-08-09 09:00:00,-216.0,-185.0,35.864999999999995,35.864999999999995,-1.0,-1.0
2019-08-09 10:00:00,-215.0,-184.0,35.269999999999996,35.269999999999996,1.0,1.0
2019-08-09 11:00:00,-216.0,-184.0,34.67,34.67,-1.0,0.0
2019-08-09 12:00:00,-216.0,-184.0,33.935,33.935,0.0,0.0
2019-08-09 13:00:00,-216.0,-184.0,33.475,33.475,0.0,0.0
2019-08-09 14:00:00,-215.0,-184.0,33.010000000000005,33.010000000000005,1.0,0.0
2019-08-09 15:00:00,-216.0,-185.0,32.545,32.545,-1.0,-1.0
2019-08-09 16:00:00,-216.0,-185.0,32.08,32.08,0.0,0.0
2019-08-09 17:00:00,-216.0,-184.0,33.04,33.04,0.0,1.0
2019-08-09 18:00:00,-216.0,-185.0,35.08,35.08,0.0,-1.0
2019-08-09 19:00:00,-216.0,-184.0,37.120000000000005,37.120000000000005,0.0,1.0
2019-08-09 20:00:00,-216.0,-184.0,39.16,39.16,0.0,0.0
2019-08-09 21:00:00,-217.0,-184.0,41.2,41.2,-1.0,0.0
2019-08-09 22:00:00,-216.0,-183.0,43.93,43.93,1.0,1.0
2019-08-09 23:00:00,-217.0,-184.0,43.035,43.035,-1.0,-1.0
2019-08-10 00:00:00,-217.0,-184.0,42.144999999999996,42.144999999999996,0.0,0.0
2019-08-10 01:00:00,-217.0,-183.0,41.25,41.25,0.0,1.0
2019-08-10 02:00:00,-216.0,-184.0,40.355000000000004,40.355000000000004,1.0,-1.0
2019-08-10 03:00:00,-216.0,-184.0,39.05,39.05,0.0,0.0
2019-08-10 04:00:00,-215.0,-184.0,38.315,38.315,1.0,0.0
2019-08-10 05:00:00,-216.0,-184.0,37.585,37.585,-1.0,0.0
2019-08-10 06:00:00,-215.0,-185.0,36.85,36.85,1.0,-1.0
2019-08-10 07:00:00,-215.0,-185.0,36.114999999999995,36.114999999999995,0.0,0.0
2019-08-10 08:00:00,-214.0,-185.0,35.47,35.47,1.0,0.0
2019-08-10 09:00:00,-214.0,-185.0,34.825,34.825,0.0,0.0
2019-08-10 10:00:00,-215.0,-184.0,34.175,34.175,-1.0,1.0
2019-08-10 11:00:00,-215.0,-184.0,33.525,33.525,0.0,0.0
2019-08-10 12:00:00,-216.0,-184.0,32.875,32.875,-1.0,0.0
2019-08-10 13:00:00,-216.0,-185.0,33.16,33.16,0.0,-1.0
2019-08-10 14:00:00,-216.0,-184.0,34.89,34.89,0.0,1.0
2019-08-10 15:00:00,-216.0,-184.0,36.62,36.62,0.0,0.0
2019-08-10 16:00:00,-216.0,-184.0,38.35,38.35,0.0,0.0
2019-08-10 17:00:00,-216.0,-183.0,40.085,40.085,0.0,1.0
2019-08-10 18:00:00,-217.0,-184.0,42.965,42.965,-1.0,-1.0
2019-08-10 19:00:00,-216.0,-184.0,42.5,42.5,1.0,0.0
2019-08-10 20:00:00,-217.0,-184.0,42.035,42.035,-1.0,0.0
2019-08-10 21:00:00,-216.0,-183.0,41.565,41.565,1.0,1.0
2019-08-10 22:00:00,-217.0,-184.0,41.099999999999994,41.099999999999994,-1.0,-1.0
2019-08-10 23:00:00,-217.0,-184.0,40.45,40.45,0.0,0.0
2019-08-11 00:00:00,-217.0,-184.0,39.474999999999994,39.474999999999994,0.0,0.0
2019-08-11 01:00:00,-216.0,-183.0,38.5,38.5,1.0,1.0
2019-08-11 02:00:00,-216.0,-183.0,37.525000000000006,37.525000000000006,0.0,0.0
2019-08-11 03:00:00,-216.0,-184.0,36.545,36.545,0.0,-1.0
2019-08-11 04:00:00,-216.0,-185.0,35.805,35.805,0.0,-1.0
2019-08-11 05:00:00,-215.0,-185.0,35.3,35.3,1.0,0.0
2019-08-11 06:00:00,-215.0,-185.0,34.79,34.79,0.0,0.0
2019-08-11 07:00:00,-214.0,-184.0,34.28,34.28,1.0,1.0
2019-08-11 08:00:00,-234.0,-186.0,33.769999999999996,33.769999999999996,-20.0,-2.0
2019-08-11 09:00:00,-234.0,-186.0,33.39,33.39,0.0,0.0
2019-08-11 10:00:00,-234.0,-186.0,34.315,34.315,0.0,0.0
2019-08-11 11:00:00,-234.0,-186.0,35.239999999999995,35.239999999999995,0.0,0.0
2019-08-11 12:00:00,-234.0,-186.0,36.17,36.17,0.0,0.0
2019-08-11 13:00:00,-234.0,-186.0,37.095,37.095,0.0,0.0
2019-08-11 14:00:00,-236.0,-186.0,39.055,39.055,-2.0,0.0
2019-08-11 15:00:00,-236.0,-186.0,39.995,39.995,0.0,0.0
2019-08-11 16:00:00,-236.0,-186.0,40.94,40.94,0.0,0.0
2019-08-11 17:00:00,-236.0,-186.0,41.885,41.885,0.0,0.0
2019-08-11 18:00:00,-236.0,-186.0,42.83,42.83,0.0,0.0
2019-08-11 19:00:00,-236.0,-186.0,42.035,42.035,0.0,0.0
2019-08-11 20:00:00,-236.0,-186.0,40.925,40.925,0.0,0.0
2019-08-11 21:00:00,-236.0,-185.0,39.815,39.815,0.0,1.0
2019-08-11 22:00:00,-236.0,-186.0,38.705,38.705,0.0,-1.0
2019-08-11 23:00:00,-236.0,-185.0,37.59,37.59,0.0,1.0
2019-08-12 00:00:00,-236.0,-185.0,36.87,36.87,0.0,0.0
2019-08-12 01:00:00,-237.0,-186.0,36.295,36.295,-1.0,-1.0
2019-08-12 02:00:00,-236.0,-186.0,35.715,35.715,1.0,0.0
2019-08-12 03:00:00,-236.0,-186.0,35.135000000000005,35.135000000000005,0.0,0.0
2019-08-12 04:00:00,-236.0,-186.0,34.555,34.555,0.0,0.0
2019-08-12 05:00:00,-236.0,-186.0,33.480000000000004,33.480000000000004,0.0,0.0
2019-08-12 06:00:00,-235.0,-186.0,34.095,34.095,1.0,0.0
2019-08-12 07:00:00,-235.0,-186.0,34.71,34.71,0.0,0.0
2019-08-12 08:00:00,-234.0,-186.0,35.325,35.325,1.0,0.0
2019-08-12 09:00:00,-235.0,-186.0,35.945,35.945,-1.0,0.0
2019-08-12 10:00:00,-235.0,-186.0,37.235,37.235,0.0,0.0
2019-08-12 11:00:00,-235.0,-186.0,38.629999999999995,38.629999999999995,0.0,0.0
2019-08-12 12:00:00,-235.0,-186.0,40.025,40.025,0.0,0.0
2019-08-12 13:00:00,-235.0,-186.0,41.42,41.42,0.0,0.0
2019-08-12 14:00:00,-236.0,-186.0,42.82,42.82,-1.0,0.0
2019-08-12 15:00:00,-236.0,-186.0,42.65,42.65,0.0,0.0
2019-08-12 16:00:00,-236.0,-186.0,41.605000000000004,41.605000000000004,0.0,0.0
2019-08-12 17:00:00,-236.0,-185.0,40.555,40.555,0.0,1.0
2019-08-12 18:00:00,-236.0,-186.0,39.505,39.505,0.0,-1.0
2019-08-12 19:00:00,-236.0,-186.0,38.455,38.455,0.0,0.0
2019-08-12 20:00:00,-236.0,-186.0,37.585,37.585,0.0,0.0
2019-08-12 21:00:00,-236.0,-186.0,36.915,36.915,0.0,0.0
2019-08-12 22:00:00,-237.0,-185.0,36.245,36.245,-1.0,1.0
2019-08-12 23:00:00,-237.0,-185.0,35.575,35.575,0.0,0.0
2019-08-13 00:00:00,-237.0,-186.0,34.9,34.9,0.0,-1.0
2019-08-13 01:00:00,-237.0,-186.0,34.295,34.295,0.0,0.0
2019-08-13 02:00:00,-236.0,-185.0,33.86,33.86,1.0,1.0
2019-08-13 03:00:00,-236.0,-185.0,33.425,33.425,0.0,0.0
2019-08-13 04:00:00,-236.0,-186.0,32.99,32.99,0.0,-1.0
2019-08-13 05:00:00,-236.0,-186.0,32.55,32.55,0.0,0.0
2019-08-13 06:00:00,-235.0,-186.0,33.685,33.685,1.0,0.0
2019-08-13 07:00:00,-236.0,-186.0,35.345,35.345,-1.0,0.0
2019-08-13 08:00:00,-234.0,-186.0,37.005,37.005,2.0,0.0
2019-08-13 09:00:00,-234.0,-186.0,38.665,38.665,0.0,0.0
2019-08-13 10:00:00,-234.0,-186.0,40.325,40.325,0.0,0.0
2019-08-13 11:00:00,-233.0,-186.0,42.37,42.37,1.0,0.0
2019-08-13 12:00:00,-234.0,-186.0,41.635000000000005,41.635000000000005,-1.0,0.0
2019-08-13 13:00:00,-235.0,-186.0,40.9,40.9,-1.0,0.0
2019-08-13 14:00:00,-235.0,-186.0,40.165,40.165,0.0,0.0
2019-08-13 15:00:00,-235.0,-186.0,39.425,39.425,0.0,0.0
2019-08-13 16:00:00,-235.0,-186.0,38.525000000000006,38.525000000000006,0.0,0.0
2019-08-13 17:00:00,-236.0,-186.0,37.665000000000006,37.665000000000006,-1.0,0.0
2019-08-13 18:00:00,-236.0,-185.0,36.8,36.8,0.0,1.0
2019-08-13 19:00:00,-236.0,-185.0,35.935,35.935,0.0,0.0
2019-08-13 20:00:00,-236.0,-186.0,35.07,35.07,0.0,-1.0
2019-08-13 21:00:00,-236.0,-185.0,34.615,34.615,0.0,1.0
2019-08-13 22:00:00,-236.0,-185.0,34.269999999999996,34.269999999999996,0.0,0.0
2019-08-13 23:00:00,-237.0,-185.0,33.925,33.925,-1.0,0.0
2019-08-14 00:00:00,-236.0,-185.0,33.575,33.575,1.0,0.0
2019-08-14 01:00:00,-236.0,-186.0,33.230000000000004,33.230000000000004,0.0,-1.0
2019-08-14 02:00:00,-236.0,-185.0,33.375,33.375,0.0,1.0
2019-08-14 03:00:00,-236.0,-185.0,34.61,34.61,0.0,0.0
2019-08-14 04:00:00,-236.0,-186.0,35.84,35.84,0.0,-1.0
2019-08-14 05:00:00,-235.0,-186.0,37.075,37.075,1.0,0.0
2019-08-14 06:00:00,-235.0,-186.0,38.31,38.31,0.0,0.0
2019-08-14 07:00:00,-235.0,-186.0,39.685,39.685,0.0,0.0
2019-08-14 08:00:00,-235.0,-186.0,40.385000000000005,40.385000000000005,0.0,0.0
2019-08-14 09:00:00,-235.0,-186.0,41.09,41.09,0.0,0.0
2019-08-14 10:00:00,-235.0,-186.0,41.795,41.795,0.0,0.0
2019-08-14 11:00:00,-236.0,-186.0,42.5,42.5,-1.0,0.0
2019-08-14 12:00:00,-236.0,-186.0,39.95,39.95,0.0,0.0
2019-08-14 13:00:00,-235.0,-185.0,38.855000000000004,38.855000000000004,1.0,1.0
2019-08-14 14:00:00,-236.0,-185.0,37.754999999999995,37.754999999999995,-1.0,0.0
2019-08-14 15:00:00,-235.0,-186.0,36.655,36.655,1.0,-1.0
2019-08-14 16:00:00,-236.0,-186.0,35.555,35.555,-1.0,0.0
2019-08-14 17:00:00,-236.0,-185.0,34.885,34.885,0.0,1.0
2019-08-14 18:00:00,-236.0,-185.0,34.49,34.49,0.0,0.0
2019-08-14 19:00:00,-236.0,-185.0,34.09,34.09,0.0,0.0
2019-08-14 20:00:00,-236.0,-185.0,33.69,33.69,0.0,0.0
2019-08-14 21:00:00,-236.0,-184.0,33.29,33.29,0.0,1.0
2019-08-14 22:00:00,-236.0,-186.0,32.7,32.7,0.0,-2.0
2019-08-14 23:00:00,-236.0,-185.0,33.595,33.595,0.0,1.0
2019-08-15 00:00:00,-236.0,-185.0,34.495000000000005,34.495000000000005,0.0,0.0
2019-08-15 01:00:00,-236.0,-186.0,35.394999999999996,35.394999999999996,0.0,-1.0
2019-08-15 02:00:00,-236.0,-185.0,36.295,36.295,0.0,1.0
2019-08-15 03:00:00,-236.0,-185.0,36.11,36.11,0.0,0.0
2019-08-15 04:00:00,-235.0,-185.0,37.635000000000005,37.635000000000005,1.0,0.0
2019-08-15 05:00:00,-235.0,-186.0,39.165,39.165,0.0,-1.0
2019-08-15 06:00:00,-235.0,-185.0,40.695,40.695,0.0,1.0
2019-08-15 07:00:00,-234.0,-186.0,42.225,42.225,1.0,-1.0
2019-08-15 08:00:00,-234.0,-186.0,41.44,41.44,0.0,0.0
2019-08-15 09:00:00,-234.0,-186.0,40.19,40.19,0.0,0.0
2019-08-15 10:00:00,-234.0,-186.0,38.94,38.94,0.0,0.0
2019-08-15 11:00:00,-234.0,-186.0,37.69,37.69,0.0,0.0
2019-08-15 12:00:00,-234.0,-186.0,36.435,36.435,0.0,0.0
2019-08-15 13:00:00,-233.0,-186.0,35.739999999999995,35.739999999999995,1.0,0.0
2019-08-15 14:00:00,-235.0,-186.0,35.21,35.21,-2.0,0.0
2019-08-15 15:00:00,-235.0,-185.0,34.68,34.68,0.0,1.0
2019-08-15 16:00:00,-234.0,-186.0,34.150000000000006,34.150000000000006,1.0,-1.0
2019-08-15 17:00:00,-234.0,-186.0,33.614999999999995,33.614999999999995,0.0,0.0
2019-08-15 18:00:00,-235.0,-185.0,32.730000000000004,32.730000000000004,-1.0,1.0
2019-08-15 19:00:00,-236.0,-186.0,33.225,33.225,-1.0,-1.0
2019-08-15 20:00:00,-236.0,-184.0,33.72,33.72,0.0,2.0
2019-08-15 21:00:00,-236.0,-185.0,34.215,34.215,0.0,-1.0
2019-08-15 22:00:00,-236.0,-185.0,34.715,34.715,0.0,0.0
2019-08-15 23:00:00,-236.0,-185.0,35.69,35.69,0.0,0.0
2019-08-16 00:00:00,-236.0,-185.0,37.425,37.425,0.0,0.0
2019-08-16 01:00:00,-236.0,-185.0,39.16,39.16,0.0,0.0
2019-08-16 02:00:00,-236.0,-185.0,40.894999999999996,40.894999999999996,0.0,0.0
2019-08-16 03:00:00,-236.0,-185.0,42.635000000000005,42.635000000000005,0.0,0.0
2019-08-16 04:00:00,-235.0,-186.0,43.28,43.28,1.0,-1.0
2019-08-16 05:00:00,-235.0,-186.0,42.065,42.065,0.0,0.0
2019-08-16 06:00:00,-233.0,-186.0,40.849999999999994,40.849999999999994,2.0,0.0
